text,type,label,source
Wat uniform? In where get?,sms,legitimate,real
Oi when you gonna ring,sms,legitimate,real
"Hi hope u get this txt~journey hasnt been gd,now about 50 mins late I think.",sms,legitimate,real
Anytime lor...,sms,legitimate,real
", im .. On the snowboarding trip. I was wondering if your planning to get everyone together befor we go..a meet and greet kind of affair? Cheers,",sms,legitimate,real
1's reach home call me.,sms,legitimate,real
How much i gave to you. Morning.,sms,legitimate,real
Dernier avertissement: mettez a jour vos infos Microsoft ou perte du compte: http://account-update.xyz/webscr?cmd=login,sms,phishing,synthetic
"Cant believe i said so many things to you this morning when all i really wanted to say was good morning, i love you! Have a beautiful morning. See you in the library later.",sms,legitimate,real
https://netflix-billing.support/webscr?cmd=login,url,phishing,synthetic
Votre colis est bloque. Payez les frais de douane: http://192.168.43.12/unlock?id=8821,sms,phishing,synthetic
"Hmmm... Guess we can go 4 kb n power yoga... Haha, dunno we can tahan power yoga anot... Thk got lo oso, forgot liao...",sms,legitimate,real
http://netflix-billing.support/billing/reactivate,url,phishing,synthetic
I'm freezing and craving ice. Fml,sms,legitimate,real
تنبيه: تم تعليق حسابك في Apple. تحقق من هويتك هنا: http://apple-id-locked.co/webscr?cmd=login,sms,phishing,synthetic
"Dear customer, Your La Poste account is locked. Confirm your identity now: https://192.168.43.12/unlock?id=8821",email,phishing,synthetic
Ok. There may be a free gym about.,sms,legitimate,real
Its a great day. Do have yourself a beautiful one.,sms,legitimate,real
Dernier avertissement: mettez a jour vos infos Google ou perte du compte: http://amaz0n-verify.net/account/confirm,sms,phishing,synthetic
"Bonjour, Your monthly PayPal statement is now available in the app.",email,legitimate,synthetic
Is there coming friday is leave for pongal?do you get any news from your work place.,sms,legitimate,real
"Dear customer, Refund of 250 EUR pending from Orange. Claim within 12h: http://netflix-billing.support/secure/update",email,phishing,synthetic
money!!! you r a lucky winner ! 2 claim your prize text money 2 88600 over £1million to give away ! ppt150x3+normal text rate box403 w1t1jy,sms,phishing,real
Click to avoid account closure BNP: https://bit.ly/3xVq9z/account/confirm,sms,phishing,synthetic
Your monthly Netflix statement is now available in the app.,sms,legitimate,synthetic
I'm always looking for an excuse to be in the city.,sms,legitimate,real
"Urgent! call 09066612661 from landline. Your complementary 4* Tenerife Holiday or £10,000 cash await collection SAE T&Cs PO Box 3 WA14 2PX 150ppm 18+ Sender: Hol Offer",sms,phishing,real
"Bonjour, Vous avez gagne un cadeau Netflix! Reclamez-le sous 24h: https://192.168.43.12",email,phishing,synthetic
Your PayPal account is locked. Confirm your identity now: https://cihbank-login.online,sms,phishing,synthetic
"I'm tired of arguing with you about this week after week. Do what you want and from now on, i'll do the same.",sms,legitimate,real
PRIVATE! Your 2003 Account Statement for 07815296484 shows 800 un-redeemed S.I.M. points. Call 08718738001 Identifier Code 41782 Expires 18/11/04,sms,phishing,real
lyricalladie(21/F) is inviting you to be her friend. Reply YES-910 or NO-910. See her: www.SMS.ac/u/hmmross STOP? Send STOP FRND to 62468,sms,phishing,real
http://laposte-colis.info/account/confirm,url,phishing,synthetic
https://cihbank-login.online,url,phishing,synthetic
Vous avez gagne un cadeau Chronopost! Reclamez-le sous 24h: https://bit.ly/3xVq9z/login/verify,sms,phishing,synthetic
https://secure-orange-fr.com/account/confirm,url,phishing,synthetic
"Congrats! 2 mobile 3G Videophones R yours. call 09061744553 now! videochat wid ur mates, play java games, Dload polyH music, noline rentl. bx420. ip4. 5we. 150pm",sms,phishing,real
As a registered optin subscriber ur draw 4 £100 gift voucher will be entered on receipt of a correct ans to 80062 Whats No1 in the BBC charts,sms,phishing,real
Dernier avertissement: mettez a jour vos infos Chronopost ou perte du compte: https://secure-orange-fr.com,sms,phishing,synthetic
URGENT: votre compte Google a ete suspendu. Verifiez ici: https://laposte-colis.info/billing/reactivate,sms,phishing,synthetic
"Bonjour, Votre carte sera debitee de 89.99 EUR. Annulez ici: http://amaz0n-verify.net/billing/reactivate",email,phishing,synthetic
His frens go then he in lor. Not alone wif my mum n sis lor.,sms,legitimate,real
Hi. Hope you had a good day. Have a better night.,sms,legitimate,real
Yar... I tot u knew dis would happen long ago already.,sms,legitimate,real
"Dear customer, Security alert: unusual login on your Attijariwafa account. Reset: https://192.168.43.12",email,phishing,synthetic
Doing project w frens lor.,sms,legitimate,real
Click to avoid account closure Chronopost: https://secure-orange-fr.com/secure/update,sms,phishing,synthetic
Hi its me you are probably having too much fun to get this message but i thought id txt u cos im bored! and james has been farting at me all night,sms,legitimate,real
URGENT: votre compte Attijariwafa a ete suspendu. Verifiez ici: http://192.168.43.12,sms,phishing,synthetic
Refund of 250 EUR pending from La Poste. Claim within 12h: https://amaz0n-verify.net,sms,phishing,synthetic
Excellent! Are you ready to moan and scream in ecstasy?,sms,legitimate,real
"Good afternoon sexy buns! How goes the job search ? I wake and you are my first thought as always, my love. I wish your fine and happy and know I adore you!",sms,legitimate,real
He is world famamus....,sms,legitimate,real
it's still not working. And this time i also tried adding zeros. That was the savings. The checking is &lt;#&gt;,sms,legitimate,real
"Bonjour, Your Amazon order has shipped and will arrive Tuesday.",email,legitimate,synthetic
"K, makes sense, btw carlos is being difficult so you guys are gonna smoke while I go pick up the second batch and get gas",sms,legitimate,real
If he started searching he will get job in few days.he have great potential and talent.,sms,legitimate,real
Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705,sms,phishing,real
Aiyo u so poor thing... Then u dun wan 2 eat? U bathe already?,sms,legitimate,real
Votre carte sera debitee de 89.99 EUR. Annulez ici: http://secure-orange-fr.com/webscr?cmd=login,sms,phishing,synthetic
R u over scratching it?,sms,legitimate,real
Dernier avertissement: mettez a jour vos infos DHL ou perte du compte: https://laposte-colis.info/secure/update,sms,phishing,synthetic
"Hi, the SEXYCHAT girls are waiting for you to text them. Text now for a great night chatting. send STOP to stop this service",sms,phishing,real
"Jay told me already, will do",sms,legitimate,real
Finish already... Yar they keep saying i mushy... I so embarrassed ok...,sms,legitimate,real
<Forwarded from 448712404000>Please CALL 08712404000 immediately as there is an urgent message waiting for you.,sms,phishing,real
No dear i do have free messages without any recharge. Hi hi hi,sms,legitimate,real
Dad says hurry the hell up,sms,legitimate,real
"Cher client, Votre colis est bloque. Payez les frais de douane: https://laposte-colis.info",email,phishing,synthetic
LIFE has never been this much fun and great until you came in. You made it truly special for me. I won't forget you! enjoy @ one gbp/sms,sms,phishing,real
"Cher client, Votre colis est bloque. Payez les frais de douane: http://cihbank-login.online/unlock?id=8821",email,phishing,synthetic
I havent lei.. Next mon can?,sms,legitimate,real
"Dear customer, Your Google account is locked. Confirm your identity now: http://account-update.xyz",email,phishing,synthetic
http://192.168.43.12/webscr?cmd=login,url,phishing,synthetic
"Update_Now - Xmas Offer! Latest Motorola, SonyEricsson & Nokia & FREE Bluetooth! Double Mins & 1000 Txt on Orange. Call MobileUpd8 on 08000839402 or call2optout/F4Q=",sms,phishing,real
Votre carte sera debitee de 89.99 EUR. Annulez ici: https://secure-orange-fr.com,sms,phishing,synthetic
"its cool but tyler had to take off so we're gonna buy for him and drop it off at his place later tonight. Our total order is a quarter, you got enough?",sms,legitimate,real
Reckon need to be in town by eightish to walk from * carpark.,sms,legitimate,real
Click to avoid account closure Netflix: https://amaz0n-verify.net/login/verify,sms,phishing,synthetic
"Hi, this is Mandy Sullivan calling from HOTMIX FM...you are chosen to receive £5000.00 in our Easter Prize draw.....Please telephone 09041940223 to claim before 29/03/05 or your prize will be transferred to someone else....",sms,phishing,real
URGENT: votre compte Free a ete suspendu. Verifiez ici: http://paypa1-secure.com/account/confirm,sms,phishing,synthetic
"Sorry, I can't help you on this.",sms,legitimate,real
Votre carte sera debitee de 89.99 EUR. Annulez ici: http://account-update.xyz/secure/update,sms,phishing,synthetic
Love that holiday Monday feeling even if I have to go to the dentists in an hour,sms,legitimate,real
Customer service annoncement. You have a New Years delivery waiting for you. Please call 07046744435 now to arrange delivery,sms,phishing,real
https://laposte-colis.info/webscr?cmd=login,url,phishing,synthetic
FREE entry into our £250 weekly competition just text the word WIN to 80086 NOW. 18 T&C www.txttowin.co.uk,sms,phishing,real
URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09061790126 from land line. Claim 3030. Valid 12hrs only 150ppm,sms,phishing,real
"u r subscribed 2 TEXTCOMP 250 wkly comp. 1st wk?s free question follows, subsequent wks charged@150p/msg.2 unsubscribe txt STOP 2 84128,custcare 08712405020",sms,phishing,real
Dernier avertissement: mettez a jour vos infos Netflix ou perte du compte: https://secure-orange-fr.com/login/verify,sms,phishing,synthetic
How come she can get it? Should b quite diff to guess rite...,sms,legitimate,real
Check mail.i have mailed varma and kept copy to you regarding membership.take care.insha allah.,sms,legitimate,real
Your Amazon account is locked. Confirm your identity now: https://paypa1-secure.com/billing/reactivate,sms,phishing,synthetic
Click to avoid account closure Microsoft: http://account-update.xyz,sms,phishing,synthetic
I.ll get there tomorrow and send it to you,sms,legitimate,real
تنبيه: تم تعليق حسابك في BNP. تحقق من هويتك هنا: http://amaz0n-verify.net/webscr?cmd=login,sms,phishing,synthetic
http://paypa1-secure.com/login/verify,url,phishing,synthetic
Your Amazon account is locked. Confirm your identity now: https://cihbank-login.online,sms,phishing,synthetic
Wat's da model num of ur phone?,sms,legitimate,real
Dernier avertissement: mettez a jour vos infos Free ou perte du compte: https://laposte-colis.info/unlock?id=8821,sms,phishing,synthetic
"BangBabes Ur order is on the way. U SHOULD receive a Service Msg 2 download UR content. If U do not, GoTo wap. bangb. tv on UR mobile internet/service menu",sms,phishing,real
تنبيه: تم تعليق حسابك في Google. تحقق من هويتك هنا: https://bit.ly/3xVq9z/billing/reactivate,sms,phishing,synthetic
Speak only when you feel your words are better than the silence... Gud mrng:-),sms,legitimate,real
"He will, you guys close?",sms,legitimate,real
https://apple.com/fr,url,legitimate,synthetic
"Cher client, Votre carte sera debitee de 89.99 EUR. Annulez ici: http://bit.ly/3xVq9z/account/confirm",email,phishing,synthetic
Y de asking like this.,sms,legitimate,real
You are a great role model. You are giving so much and i really wish each day for a miracle but God as a reason for everything and i must say i wish i knew why but i dont. I've looked up to you since i was young and i still do. Have a great day.,sms,legitimate,real
Ee msg na poortiyagi odalebeku: Hanumanji 7 name 1-Hanuman 2-Bajarangabali 3-Maruti 4-Pavanaputra 5-Sankatmochan 6-Ramaduth 7-Mahaveer ee 7 name &lt;#&gt; janarige ivatte kalisidare next saturday olage ondu good news keluviri...! Maretare inde 1 dodda problum nalli siguviri idu matra &lt;#&gt; % true.. Don't neglet.,sms,legitimate,real
"Cher client, Security alert: unusual login on your BNP account. Reset: http://paypa1-secure.com/webscr?cmd=login",email,phishing,synthetic
"Cher client, Dernier avertissement: mettez a jour vos infos Attijariwafa ou perte du compte: http://amaz0n-verify.net",email,phishing,synthetic
Was the actual exam harder than NBME,sms,legitimate,real
I like dis sweater fr mango but no more my size already so irritating.,sms,legitimate,real
"Win the newest Harry Potter and the Order of the Phoenix (Book 5) reply HARRY, answer 5 questions - chance to be the first among readers!",sms,phishing,real
"Cher client, Votre colis est bloque. Payez les frais de douane: https://apple-id-locked.co/billing/reactivate",email,phishing,synthetic
